P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23
-0.2286058,-0.40385514,1.7999748,0.67984027,0.5803434,1.3024591,0.28773034,1.4249636,1.5452495,1.8198013,5.112797e-09,0.0,0.10818253,1.7380757,1.0995076,-0.6681459,0.0,-0.7836913,1.5940249,1.1092318,-4.0,-2.9999998,-6.6,0.0,-0.3813446,-0.27285063,0.36265093,0.12549709,0.13372731,1.2804693,-0.3567028,0.30643043,0.29553446,0.3872809,3.126353e-09,1.9425153e-10,0.20038874,-1.2841353,0.010080755,-0.6056547,1.4746189e-09,-0.019201906,0.32985306,0.21820022,-0.07597001,0.38549626,-0.63427925,0.0,1.0494723,1.05,0.96945775,0.99337566,1.0205122,1.0079254,0.967973,0.95,0.97532254,1.0155826,1.0226377,1.013154,1.02,1.0499997,1.0376188,1.044884,1.0476487,1.0499992,1.0405163,1.0450897,1.0499997,1.0499983,1.05,1.0062816,-11.971245,-12.160952,-7.7384095,-13.049656,-13.43397,-15.577831,-21.341656,-19.872759,-9.740857,-12.105759,-3.0275977,-2.5365493,1.4802039e-08,1.6097889,10.711493,9.7653475,14.223078,15.698983,8.708379,9.407812,16.418411,22.091545,10.419809,4.1695223
-0.2648663,-0.45903462,1.515336,0.71816707,0.5923246,1.197195,0.26078367,1.5992988,1.426576,1.7192901,1.600355e-09,1.3706356e-08,0.050052017,1.602956,1.5032526,-0.66955245,0.0,-0.67935294,1.5106027,1.1173961,-4.0,-3.0,-6.2862244,0.0,-0.36168885,-0.27040502,0.34108225,0.1319081,0.13770905,1.2919071,-0.38577032,0.3100647,0.3099689,0.3489895,7.486969e-09,0.0,0.18643038,-1.3787913,0.007612653,-0.6000009,6.8398416e-09,-0.027591014,0.36999053,0.22464266,-0.097407624,0.3810208,-0.68156326,2.1432638e-09,1.0471878,1.0474029,0.97083676,0.9907662,1.0191517,1.0055664,0.96928734,0.95,0.9742668,1.0156779,1.0228584,1.0125889,1.02,1.05,1.0372683,1.0439551,1.0472091,1.0499998,1.0390465,1.0444438,1.05,1.05,1.05,1.006842,-11.199128,-11.338903,-6.8089027,-12.408993,-12.678047,-14.528365,-21.27628,-19.869877,-9.214544,-11.5799675,-2.9289353,-2.4859746,3.9141774e-09,1.4624925,9.83734,9.095721,13.408585,14.778298,8.072652,8.750623,15.553211,21.202234,9.734198,3.8601558
-0.4460793,-0.3997097,1.7414889,0.70444953,0.60089225,1.2507794,0.2717907,1.5133046,1.65202,1.7797076,0.0,7.0144535e-09,0.19098184,1.7013088,1.263198,-0.62760395,8.8751015e-09,-1.2572635,1.4529498,1.2433485,-3.9999998,-2.9999988,-6.244783,0.0,-0.3677531,-0.28436482,0.35307977,0.14068294,0.12495173,1.2841505,-0.38957638,0.31897163,0.3176055,0.3652012,5.443305e-09,0.0,0.17156698,-1.3106283,-0.019856857,-0.6399969,0.0,-0.023328856,0.368302,0.24864395,-0.04792665,0.3858753,-0.69366294,5.235523e-09,1.049496,1.049697,0.9697668,0.9901297,1.021972,1.0081978,0.9703239,0.95,0.9736713,1.0165232,1.0225084,1.0128393,1.02,1.05,1.0381788,1.0450792,1.0477014,1.05,1.0395483,1.04439,1.05,1.0499998,1.05,1.0064883,-11.096698,-11.342116,-7.02249,-12.529407,-12.614751,-14.664575,-21.064842,-19.624306,-9.45202,-11.603729,-2.756266,-2.4495223,0.0,2.058837,11.32289,10.317028,15.074743,16.701748,8.950458,9.299907,17.31763,22.986115,10.149538,4.763144
-0.43530452,-0.48534697,1.7070906,0.65232205,0.58624756,1.1315402,0.35201406,1.4931978,1.7015493,1.6754123,1.2566298e-08,9.892225e-09,0.40326813,1.8473706,0.9516307,-0.62066746,9.105146e-09,-0.7891093,1.6177839,1.2083547,-4.0,-2.9999998,-6.594533,4.003376e-09,-0.21476373,-0.18145242,0.31646425,0.143005,0.11474621,1.2756797,-0.38080183,0.29658583,0.29721397,0.38717037,3.8959382e-09,0.0,0.15312053,-1.2897122,0.069584295,-0.6340234,0.0,-0.016928859,0.3487075,0.23831704,-0.070485204,0.38693774,-0.65551555,0.0,1.0389767,1.0389702,0.97283065,0.9851894,1.0153371,1.0012141,0.9684597,0.9500793,0.9737098,1.0123729,1.0227135,1.0128362,1.02,1.05,1.0377738,1.0451791,1.0477825,1.0499998,1.0401314,1.0446955,1.05,1.0499998,1.05,1.0100046,-10.142822,-10.37155,-6.56285,-11.775019,-11.866984,-13.685106,-21.242697,-19.529942,-9.210264,-10.956657,-2.6805077,-2.195411,6.628424e-09,1.8507044,11.246968,10.15502,14.670063,16.125372,8.908026,9.529957,16.894245,22.545835,10.534215,4.873084
-0.32254642,-0.43242967,1.6976379,0.640509,0.6727755,1.3112735,0.30286807,1.4066328,1.6891264,1.8100591,4.093945e-09,1.2242496e-09,0.28287226,1.6596196,1.0065793,-0.6444746,5.2919985e-10,-0.784612,1.544473,1.1650399,-4.0,-2.9999995,-6.5953712,0.0,-0.32780227,-0.25458264,0.34533492,0.14800927,0.13706736,1.2847837,-0.38039875,0.3205944,0.33509874,0.34657586,4.2698383e-09,0.0,0.20003287,-1.3003817,0.0661658,-0.6369599,0.0,-0.014928177,0.31229594,0.22450432,-0.072643176,0.38812122,-0.6045696,1.3709665e-09,1.0498785,1.05,0.97169995,0.98940665,1.0213087,1.0089595,0.9701581,0.95,0.97338444,1.0176549,1.0234611,1.0132917,1.02,1.05,1.0376368,1.0454044,1.0479081,1.0499998,1.0411744,1.045192,1.05,1.0499997,1.05,1.0083802,-11.494402,-11.615474,-7.0513744,-12.573507,-13.232396,-15.282337,-21.1771,-19.644312,-9.56758,-11.92876,-2.8059907,-2.4193683,4.1818618e-10,2.053263,11.306112,10.260797,14.77856,16.203281,9.0944605,9.662048,16.986416,22.61962,10.635303,4.780084
-0.38597625,-0.5111235,1.7019563,0.6820684,0.61218166,1.3204974,0.34384158,1.470392,1.5448887,1.8967837,1.6384423e-09,0.0,0.067078665,1.5520182,0.9498773,-0.54084826,1.2726485e-09,-0.7944681,1.5898999,1.2790394,-4.0,-2.9999998,-6.3388696,0.0,-0.37304285,-0.27823746,0.2996065,0.13409738,0.13745739,1.2860017,-0.3939615,0.33817038,0.3250913,0.37759385,3.426671e-09,2.2512674e-09,0.18728165,-1.3245496,-0.007479124,-0.60696197,0.0,-0.0026554056,0.31929514,0.25597256,-0.05094546,0.383729,-0.6820731,0.0,1.05,1.0499585,0.97664535,0.99164724,1.0201108,1.007177,0.972733,0.95,0.9746559,1.0156554,1.0225847,1.0132397,1.02,1.0499998,1.0385296,1.0448707,1.0474795,1.05,1.040451,1.0446558,1.05,1.05,1.05,1.010379,-11.1886425,-11.306395,-6.995925,-12.435416,-12.918723,-15.159644,-21.642368,-19.941103,-9.421737,-11.982256,-2.851061,-2.5700004,0.0,1.9332367,10.883046,9.807066,14.342549,15.801772,8.462202,8.928493,16.554628,22.201427,9.904218,4.516837
-0.4075184,-0.4224596,1.6283387,0.6683695,0.65836316,1.291411,0.28592336,1.5085846,1.6823001,1.6917,5.214453e-09,4.843056e-09,0.13997778,1.9399803,1.0875216,-0.5834707,4.145384e-09,-1.2639712,1.6502669,1.1009072,-4.0,-2.9999998,-6.273952,2.6883482e-09,-0.3046278,-0.23965043,0.30816835,0.14470313,0.11861072,1.2703269,-0.3731311,0.3273846,0.3270772,0.36062858,6.969869e-10,0.0,0.19891621,-1.2973648,-0.012189012,-0.6115246,6.1506034e-10,-0.017594207,0.313321,0.2599981,-0.0019621402,0.38700262,-0.6494391,1.6946197e-09,1.0499163,1.0495789,0.9767029,0.99040323,1.0240681,1.0126104,0.96996695,0.9500042,0.97497725,1.0190289,1.0240754,1.0143449,1.02,1.05,1.0392983,1.0454497,1.0478381,1.05,1.0408869,1.0447161,1.05,1.0499996,1.05,1.0113229,-11.2149515,-11.380648,-6.6741557,-12.498926,-12.891796,-14.88362,-21.199493,-19.750381,-9.485864,-11.650862,-2.9141827,-2.4644923,4.9456657e-09,1.660531,11.341682,10.19153,15.060985,16.716652,8.797098,9.288256,17.30934,22.957506,10.1538515,4.9196043
-0.25347686,-0.3712011,1.5559046,0.69494265,0.6767497,1.2403852,0.24810751,1.4212434,1.6267622,1.6330739,2.177596e-09,7.8094003e-10,0.3233674,1.7534564,1.2468743,-0.5962029,3.727883e-09,-0.9647818,1.7490441,1.0370468,-4.0,-2.9999995,-6.5967927,0.0,-0.37251273,-0.29286528,0.359003,0.14553365,0.13638242,1.2821692,-0.3696802,0.32515094,0.3469412,0.34346044,3.2895207e-09,0.0,0.17264237,-1.3537425,-0.024796337,-0.6213834,2.8149783e-09,-0.022147097,0.3683552,0.22132495,-0.07968506,0.3826222,-0.68272406,2.768755e-09,1.049883,1.05,0.96803796,0.9888892,1.021666,1.0100696,0.97059166,0.95,0.9720518,1.0179336,1.0225772,1.0128844,1.02,1.05,1.0375924,1.0443953,1.0473793,1.05,1.0393859,1.0446432,1.05,1.0499998,1.05,1.0050523,-11.380102,-11.534348,-6.6539717,-12.640582,-13.041259,-14.774489,-20.48931,-19.15131,-9.342037,-11.500144,-2.7779107,-2.2918637,4.5998094e-09,1.8027997,10.950484,9.974209,14.555287,16.07973,8.771959,9.547194,16.768257,22.424707,10.547783,4.719006
-0.074471116,-0.116710365,1.4655035,0.66012037,0.6898383,1.3335392,0.46224383,1.4140084,1.4449884,1.586844,1.2292415e-08,4.614532e-09,0.08275698,1.6453602,0.9334858,-0.5888141,0.0,-0.86254233,1.6886234,1.2032344,-4.0,-2.9999995,-6.5947123,4.0633976e-09,-0.3319094,-0.2205732,0.3199117,0.14710063,0.13169783,1.2686905,-0.39270934,0.3065263,0.3363332,0.349999,7.973552e-09,1.4318824e-09,0.06701179,-1.4251337,-0.011106677,-0.6058343,0.0,-0.015978463,0.3486539,0.25133696,-0.123074904,0.37865046,-0.75077367,0.0,1.0386871,1.038314,0.96836466,0.98228186,1.0139848,1.0043242,0.97027177,0.95,0.97019255,1.0138707,1.0213202,1.0113603,1.02,1.0499998,1.0369009,1.0436823,1.0470004,1.0499998,1.039168,1.0442433,1.05,1.05,1.05,1.0046139,-13.669019,-13.983683,-6.943405,-13.701978,-14.647563,-16.149826,-22.749918,-20.615635,-9.645565,-12.375503,-2.9925573,-2.640206,8.930058e-09,1.8654687,11.158471,10.024111,14.622697,16.10083,8.70403,9.332839,16.842306,22.490292,10.336464,4.6697283
-0.45710284,-0.45965266,1.6437591,0.67312604,0.6733784,1.125804,0.075647205,1.7097622,1.7044039,1.6189166,5.9360263e-09,1.3716817e-09,0.38215533,1.7628448,1.5020254,-0.6394116,0.0,-1.2793067,1.7943928,1.1009741,-4.0,-2.9999998,-6.5281725,3.4381449e-09,-0.37787035,-0.27526295,0.32615665,0.14768448,0.1334187,1.2692863,-0.38283893,0.32546145,0.30767035,0.3557381,0.0,0.0,0.18852855,-1.3605496,-0.046229653,-0.6212393,1.06034275e-08,6.2868e-05,0.30824307,0.24057588,-0.05051455,0.3831389,-0.6685552,0.0,1.049618,1.05,0.97326916,0.99003303,1.0221945,1.0126507,0.97038555,0.95,0.97453356,1.0188847,1.023235,1.0139982,1.02,1.05,1.0384421,1.044859,1.0474288,1.0499994,1.0408213,1.0449672,1.0499998,1.0499983,1.05,1.007685,-10.332962,-10.475248,-6.5448356,-11.90337,-12.1040325,-13.624994,-19.761055,-19.115608,-9.178045,-10.907368,-2.6617334,-2.2025743,0.0,1.8799412,10.908813,10.010123,14.792463,16.389122,8.682831,9.389238,16.949821,22.626753,10.386665,4.6619015
-0.21066302,-0.4292227,1.7256694,0.71981907,0.5775532,1.0902922,0.42993352,1.3883505,1.4582032,1.7086768,4.960328e-09,5.613953e-09,0.1850651,1.8993578,1.3793378,-0.63519335,0.0,-1.1884282,1.6676515,1.232501,-4.0,-3.0,-6.6,3.4913124e-09,-0.39244187,-0.2838182,0.31370583,0.12000282,0.13776961,1.2589799,-0.39808905,0.30853814,0.33096066,0.3958723,5.5662692e-09,0.0,0.04513149,-1.3533201,-0.036342274,-0.61448437,0.0,-0.025822707,0.33016905,0.24185948,-0.035082936,0.38667417,-0.70436376,0.0,1.0399767,1.040004,0.96973825,0.9871751,1.0130836,1.0034875,0.97113544,0.95,0.9709725,1.0113373,1.0200781,1.0097935,1.02,1.05,1.0384175,1.0452172,1.0477816,1.05,1.0405291,1.0448102,1.05,1.05,1.05,1.006111,-11.381075,-11.609083,-7.2255917,-12.707565,-12.814232,-14.344982,-21.838064,-19.816486,-9.352699,-11.480308,-2.9266958,-2.3817425,1.7476082e-10,1.4765458,10.661591,9.78436,14.485961,16.088852,8.5292225,9.2069435,16.636057,22.366066,10.27162,4.3017883
-0.3553989,-0.48641062,1.615057,0.66239905,0.65437335,1.2639498,0.30771297,1.5363957,1.534466,1.8265048,5.7853757e-09,6.42845e-09,0.5736892,1.772511,0.9229234,-0.69733244,2.1996795e-09,-0.8706675,1.4647635,1.1170036,-4.0,-3.0,-6.448825,4.3496193e-09,-0.35586116,-0.2402696,0.29658183,0.14890718,0.13420609,1.2542232,-0.37216124,0.29020825,0.29279,0.36482856,4.0555896e-09,0.0,0.10347855,-1.3759543,0.025062725,-0.63267106,0.0,-0.005484633,0.30328932,0.21207252,-0.0653725,0.3862874,-0.6379124,0.0,1.0391864,1.0390531,0.97310376,0.9837282,1.0145302,1.0072145,0.9670321,0.95,0.97334516,1.0145867,1.0220504,1.0116855,1.02,1.0499997,1.0379156,1.0452394,1.0477239,1.0499998,1.0413961,1.0454509,1.05,1.0499997,1.0499998,1.0080914,-10.654333,-10.852976,-5.9967713,-11.803862,-12.488628,-14.483152,-21.134405,-19.594965,-8.858915,-11.407612,-2.4779005,-2.1454759,1.02036894e-08,2.4454114,12.09297,10.951362,15.550468,17.008041,9.692514,10.073484,17.788837,23.425083,10.91902,5.619841
-0.32279128,-0.44415063,1.6321799,0.68924046,0.7038086,1.1874176,0.31416818,1.540521,1.4314765,1.6732348,0.0,4.4843554e-10,0.16176534,1.7876567,1.083348,-0.5567464,6.782323e-09,-1.3230455,1.675864,1.2145772,-3.9999998,-2.9999986,-6.0652323,0.0,-0.3237726,-0.220045,0.34042305,0.13449928,0.121408075,1.2611333,-0.37350568,0.30354184,0.334684,0.34660393,5.1313043e-09,5.378097e-09,0.17534594,-1.2996833,0.07782386,-0.6156537,5.479753e-09,-0.008884452,0.31530648,0.23313531,-0.13364856,0.38373405,-0.64593065,0.0,1.0468676,1.0470382,0.9705491,0.9901191,1.0222869,1.0133746,0.9675107,0.95,0.9733533,1.0191885,1.0233793,1.0137763,1.02,1.05,1.0365667,1.0444732,1.047469,1.0499998,1.040508,1.0448964,1.05,1.05,1.05,1.0064197,-11.100594,-11.25139,-6.4788623,-12.224112,-12.856767,-14.40873,-21.23482,-19.689402,-9.006348,-11.438539,-2.7117338,-2.4118366,0.0,1.9500237,11.403333,10.177782,15.152514,16.806,8.564715,8.905269,17.389341,22.989527,9.769284,5.032759
-0.10016817,-0.21135914,1.485435,0.6654517,0.62309915,1.3165387,0.39524394,1.4234701,1.6585808,1.5772007,1.1405319e-08,4.1549804e-09,0.30709735,1.9399803,0.9936602,-0.711207,0.0,-1.0895827,1.4557673,1.2364502,-3.9999998,-2.9999993,-6.6,7.856488e-10,-0.3033144,-0.18188539,0.3486717,0.12147989,0.13898179,1.2604219,-0.37616816,0.29455087,0.32496834,0.3662415,1.0470151e-09,0.0,0.119593024,-1.3296915,-0.020530947,-0.62017953,0.0,-0.023826905,0.32877663,0.24039368,-0.045195922,0.38582858,-0.67104447,0.0,1.0412257,1.0415101,0.9681391,0.98878664,1.0152485,1.007332,0.96779615,0.95,0.9726221,1.0149,1.0224969,1.0126755,1.02,1.0499997,1.0382125,1.0450749,1.0477011,1.0499997,1.0404865,1.0448309,1.0499998,1.0499997,1.0499998,1.0063822,-12.849137,-13.064825,-6.5188923,-13.3640785,-13.818447,-15.578638,-22.052097,-20.124777,-9.64029,-11.945114,-2.8759484,-2.4264312,1.6846716e-08,1.9849119,11.903007,10.775397,15.478019,17.078375,9.529915,9.94451,17.760012,23.397259,10.845512,5.305727
-0.7153642,-0.6303102,1.6105487,0.68268675,0.7065691,1.2620852,0.399573,1.4109278,1.4887333,1.6505301,4.5997797e-09,3.80972e-09,0.25991207,1.8360246,1.3148906,-0.63600564,0.0,-0.67000395,1.8003963,1.2525634,-4.0,-2.9999993,-6.5928936,7.899105e-10,-0.3777073,-0.28894764,0.3526659,0.14999484,0.12778315,1.262212,-0.35838556,0.294882,0.29630527,0.3579856,0.0,4.912287e-09,0.24900888,-1.2757736,-0.04042919,-0.6127009,1.151675e-08,-0.009183213,0.30711836,0.25103718,-0.04333274,0.38560432,-0.6480768,7.202655e-09,1.0496261,1.0498614,0.97028065,0.9895032,1.0233458,1.0145599,0.9656531,0.9500218,0.97509617,1.0195566,1.0232111,1.0142704,1.02,1.05,1.0383778,1.0452055,1.0476862,1.05,1.0409199,1.044902,1.05,1.0499998,1.05,1.0065167,-8.6805,-8.843502,-6.2213097,-10.921615,-11.346945,-13.518947,-20.90525,-18.98686,-8.647324,-10.767209,-2.7759593,-2.1606784,1.5511215e-09,1.2554605,9.985957,9.071818,13.445613,14.833845,7.892812,8.756556,15.642381,21.263594,9.899734,4.1971426
-0.33708102,-0.3912223,1.735216,0.6532991,0.62036484,1.2518572,0.2718366,1.5626659,1.5640525,1.7118868,2.031535e-09,0.0,0.08288014,1.9128261,1.0726123,-0.7000056,6.7625345e-09,-1.2898812,1.593513,1.2320576,-4.0,-2.9999995,-6.155557,7.2354673e-09,-0.3700054,-0.26188922,0.31642926,0.13906285,0.13739175,1.2668893,-0.38465914,0.3379327,0.35569203,0.32684225,0.0,1.3620853e-09,0.2460459,-1.2839726,0.026814878,-0.6270125,4.0073393e-09,0.0017282777,0.32267094,0.25329855,-0.080333546,0.38440517,-0.6611034,7.1920154e-09,1.0496916,1.05,0.97383004,0.99055296,1.0228945,1.0150627,0.97173804,0.95,0.9730867,1.0205576,1.0231674,1.0141654,1.02,1.05,1.0377364,1.0449224,1.0475516,1.0499996,1.0403999,1.0446755,1.0499998,1.049999,1.05,1.0083078,-11.477783,-11.621168,-6.988474,-12.538936,-13.041237,-14.882982,-21.344067,-19.938187,-9.433164,-11.674108,-2.870841,-2.5128982,0.0,1.75874,11.4714155,10.306443,15.189074,16.854172,8.7663,9.066281,17.419447,23.070604,9.920351,4.882388
-0.33405077,-0.49611932,1.6548793,0.6787468,0.56800663,1.3167197,0.271057,1.5779006,1.6672593,1.6542438,0.0,2.971232e-09,0.09811917,1.8302447,1.4669778,-0.599995,0.0,-1.1692747,1.5248263,1.0625231,-4.0,-3.0,-6.373916,5.493164e-09,-0.27864438,-0.21811216,0.36487263,0.13355011,0.119881704,1.282814,-0.36662462,0.2930596,0.3524173,0.32333806,6.0943366e-09,4.084766e-09,0.18058495,-1.2531228,0.061680034,-0.6237408,0.0,-0.027123855,0.36354533,0.20800182,-0.09861605,0.38605583,-0.6270821,2.9689073e-10,1.0469881,1.0474261,0.96783197,0.989161,1.0218737,1.0093222,0.96653366,0.95004106,0.97224355,1.0186558,1.0234696,1.0138394,1.02,1.05,1.0370239,1.044813,1.0476965,1.0499998,1.0398356,1.0449208,1.05,1.0499998,1.05,1.0063641,-11.194048,-11.321396,-7.089018,-12.623421,-12.689813,-14.923361,-21.563293,-20.142948,-9.653612,-11.638414,-2.9829407,-2.491472,7.275164e-09,1.4959781,10.591047,9.699953,14.407303,15.982356,8.612626,9.253074,16.57993,22.28391,10.183909,4.260228
-0.5400204,-0.6068618,1.7162796,0.6627293,0.58311605,1.1548179,0.30279815,1.5386978,1.5348442,1.7301399,1.590398e-08,1.7236859e-08,0.54097086,1.9208999,0.91083837,-0.61061984,1.0236799e-09,-0.74870604,1.6804551,1.2552292,-4.0,-3.0,-6.6,8.426696e-09,-0.353206,-0.26642042,0.33274576,0.14209971,0.11542498,1.2571365,-0.3602192,0.33052626,0.30517736,0.3955239,1.5749335e-09,0.0,0.22264244,-1.3126618,-0.010864738,-0.6059351,8.399874e-09,-0.017388716,0.3585691,0.20904133,-0.059716806,0.3836154,-0.64396954,0.0,1.0495447,1.0495154,0.9729751,0.9911844,1.0237359,1.0138412,0.9702378,0.9500449,0.97542423,1.0178648,1.0233629,1.0138762,1.02,1.05,1.0380899,1.044656,1.0474749,1.05,1.0398396,1.0449563,1.05,1.0499995,1.05,1.0083559,-8.918071,-9.128679,-6.038185,-10.875174,-11.027796,-13.161146,-20.49765,-18.984636,-8.5788555,-10.558928,-2.5143435,-1.992799,9.60353e-09,1.8511562,11.294493,10.142438,14.655435,16.124512,8.844673,9.47348,16.903318,22.542126,10.503504,5.101763
-0.321734,-0.44529337,1.5592917,0.62610203,0.66173923,1.0976843,0.14001858,1.633892,1.6465051,1.8496237,0.0,0.0,0.37507683,1.6673722,1.2638371,-0.6991323,0.0,-1.3109448,1.7619227,1.1244,-4.0,-2.9999995,-6.2488356,0.0,-0.4145553,-0.38097662,0.31598404,0.14607741,0.13901201,1.2750467,-0.3588437,0.2800149,0.29897064,0.35602006,4.7261417e-09,0.0,0.10006589,-1.4182571,-0.031869486,-0.63535887,0.0,0.0038458593,0.32031155,0.21493793,-0.09239641,0.38179824,-0.6913146,0.0,1.0476825,1.04827,0.97169,0.9883348,1.0191805,1.0086457,0.9650579,0.95,0.9737731,1.0162086,1.0217634,1.0118589,1.02,1.05,1.0375522,1.0445589,1.0473082,1.0499998,1.0405667,1.0451726,1.05,1.05,1.05,1.0054302,-10.686964,-10.855076,-6.0667925,-11.794124,-12.440012,-13.955898,-20.083458,-19.199688,-9.010004,-11.303763,-2.5302296,-2.2729373,0.0,2.322999,11.648971,10.557417,15.415756,17.035013,8.960341,9.380006,17.621023,23.321749,10.24003,5.2840567
-0.2628876,-0.3096214,1.6396596,0.71026874,0.59252036,1.1329032,0.47584894,1.3680729,1.4848756,1.6105746,6.401539e-11,1.2505055e-09,0.3400168,1.7841125,1.4129417,-0.6244788,1.5825927e-09,-1.1595991,1.7466779,1.042771,-4.0,-2.9999998,-6.586042,0.0,-0.31710935,-0.22229211,0.31840295,0.12308361,0.12826823,1.2691897,-0.36881277,0.3101745,0.35279593,0.32714805,0.0,4.6584607e-09,0.21727745,-1.264385,0.017657094,-0.6175307,1.5833974e-09,-0.016536001,0.35992277,0.25621587,-0.057976037,0.3843672,-0.67901117,4.9236117e-09,1.049549,1.0497866,0.97458005,0.9932647,1.0235012,1.0148851,0.9676098,0.95,0.97422385,1.0207521,1.0240222,1.0147959,1.02,1.0499998,1.0381018,1.0447793,1.0475556,1.0499998,1.0395019,1.044282,1.05,1.0499998,1.05,1.0096473,-11.451848,-11.616757,-6.8726254,-12.6127205,-12.740634,-14.280376,-21.90878,-19.723896,-9.221606,-11.294203,-2.763585,-2.2785537,0.0,1.7939427,10.878927,9.98365,14.673351,16.237207,8.765852,9.528709,16.855618,22.528275,10.51445,4.5632243
-0.21060956,-0.41568238,1.5684292,0.5920139,0.6604852,1.0885252,0.38075382,1.5264869,1.6374335,1.6416403,1.8960238e-10,0.0,0.18660094,1.6885889,1.5547459,-0.7005139,9.107888e-10,-1.3278675,1.5864577,1.2263219,-4.0,-2.9999998,-6.290574,0.0,-0.3040316,-0.1957482,0.3308464,0.13791163,0.114442416,1.2610273,-0.3757086,0.286229,0.35509172,0.33572978,5.6234004e-09,1.2878418e-08,0.061341554,-1.429607,0.049836665,-0.6399969,0.0,-0.0042155907,0.3307065,0.23672362,-0.17253849,0.38033444,-0.72073364,9.651482e-10,1.0350322,1.0352262,0.9655071,0.9811063,1.0144955,1.0047634,0.96773624,0.9500294,0.9685386,1.0145229,1.0212265,1.010935,1.02,1.0499996,1.0358593,1.043919,1.0471356,1.0499997,1.0398349,1.0446373,1.05,1.0499996,1.0499998,1.0026274,-11.337347,-11.425789,-6.6417027,-12.197502,-12.839724,-14.110508,-21.851261,-20.054579,-9.342628,-11.365841,-2.7598019,-2.4140573,0.0,1.9228692,10.935872,10.025134,14.856827,16.449474,8.638999,9.084446,17.001667,22.699152,10.003476,4.6240406
-0.35529703,-0.45756495,1.7404563,0.64654404,0.65554535,1.2457964,0.31326327,1.5567329,1.4785199,1.5875338,7.898897e-09,5.6444107e-09,0.34938815,1.7997029,1.052123,-0.7263613,8.9174507e-10,-1.0464923,1.7141795,1.1898108,-4.0,-2.9999998,-6.347494,5.4520366e-10,-0.23565426,-0.15394393,0.352942,0.12757069,0.12416287,1.2752447,-0.38283783,0.28572437,0.33529028,0.363866,1.0699272e-08,9.185344e-09,0.05581957,-1.4317429,0.017378904,-0.62179923,1.8849373e-09,-0.022667065,0.35421005,0.22070326,-0.13172647,0.38092452,-0.7064895,1.094371e-09,1.0318795,1.031636,0.963319,0.98136276,1.0092344,0.99639904,0.96884584,0.95002186,0.96891105,1.0098269,1.0210799,1.0104406,1.02,1.0499997,1.0365078,1.0439329,1.0472014,1.05,1.0394425,1.0446533,1.05,1.05,1.05,1.0033222,-10.77866,-10.935552,-6.6544847,-11.909916,-12.432799,-14.278209,-21.13332,-19.596277,-8.972488,-11.147875,-2.6194305,-2.2550092,3.843635e-09,2.0328894,11.431308,10.3429575,15.042207,16.588863,8.844131,9.318582,17.259342,22.914215,10.238244,4.9718647
-0.25910014,-0.35275143,1.6322646,0.62396175,0.67691416,1.2146509,0.36309808,1.4225725,1.7185731,1.875018,3.800541e-09,5.551666e-09,0.52118576,1.6941882,1.0281465,-0.5915987,9.208501e-09,-1.1908445,1.4738204,1.11137,-4.0,-3.0,-6.5937567,2.528131e-09,-0.37393865,-0.26841494,0.35887587,0.13986172,0.12677051,1.265459,-0.37528807,0.32664466,0.35502577,0.39124662,0.0,0.0,0.16469948,-1.3741709,0.048199274,-0.6163472,3.3437908e-09,-0.015294746,0.33238527,0.23229048,-0.13923468,0.38217238,-0.67306614,2.7370453e-10,1.0498797,1.05,0.96793365,0.989448,1.0217413,1.0107085,0.9714615,0.950013,0.9714755,1.016176,1.022088,1.0118866,1.02,1.05,1.0364268,1.0441248,1.0473105,1.05,1.0399379,1.0446913,1.05,1.05,1.05,1.0047748,-11.946863,-12.037831,-6.5155687,-12.642453,-13.398884,-14.996886,-21.584639,-19.870401,-9.437899,-11.91177,-2.6083918,-2.2973177,9.3408525e-09,2.5723069,12.278749,11.160658,15.971163,17.584866,9.927126,10.32035,18.200054,23.862743,11.1810875,5.58743
